model,alpha,eval_time,n_tasks,roc_auc_max_score_mean,roc_auc_max_score_std_task,roc_auc_max_score_ci_low,roc_auc_max_score_ci_high,realized_fpr_mean,realized_fpr_std_task,realized_fpr_ci_low,realized_fpr_ci_high,catch_rate_mean,catch_rate_std_task,catch_rate_ci_low,catch_rate_ci_high,balanced_accuracy_mean,balanced_accuracy_std_task,balanced_accuracy_ci_low,balanced_accuracy_ci_high,caught_alarm_fraction_mean,caught_alarm_fraction_std_task,caught_alarm_fraction_ci_low,caught_alarm_fraction_ci_high,effective_alarm_fraction_mean,effective_alarm_fraction_std_task,effective_alarm_fraction_ci_low,effective_alarm_fraction_ci_high,caught_lead_fraction_mean,caught_lead_fraction_std_task,caught_lead_fraction_ci_low,caught_lead_fraction_ci_high,effective_lead_fraction_mean,effective_lead_fraction_std_task,effective_lead_fraction_ci_low,effective_lead_fraction_ci_high
mlp,0.2,fixed horizon 100,10,0.582457081792614,0.08030865270890492,0.5288035184632516,0.6261610560986106,0.2209650159678155,0.29807557710040283,0.05257553606237817,0.4151723966757911,0.27060106712409626,0.32432901670956515,0.08532557167503844,0.47835099957659405,0.5248180255781405,0.02454904953191271,0.510745280681482,0.5408080733441575,0.43961941966745594,0.17029184474907325,0.32917868261020516,0.5613842834298669,0.8500052402223297,0.19119701338937858,0.7192407655269915,0.9549258157529753,0.5603805803325441,0.17029184474907322,0.43857124143466775,0.6698508088316399,0.14999475977767035,0.19119701338937858,0.04033007350793282,0.27933330665287476
mlp,0.3,fixed horizon 100,10,0.582457081792614,0.08030865270890492,0.527472563089299,0.626869054528335,0.38976919815590383,0.40393224165160274,0.14870368962770306,0.651926709946534,0.42522812174337776,0.4069053333531428,0.1832914723487074,0.6840036398746324,0.517729461793737,0.0214184007000042,0.5058947726920998,0.5322440944799106,0.3133364990538361,0.15349403292686836,0.2113068274097001,0.41183712654742916,0.6735382937645248,0.3362104943542197,0.45582845367412417,0.8736402054827795,0.6866635009461639,0.15349403292686836,0.5896760036627097,0.7896077300368548,0.32646170623547527,0.3362104943542197,0.12930832604375803,0.5407278086101801
mlp,0.01,fixed horizon 148,10,0.643343866331629,0.09992600139055072,0.5790615499690954,0.7021408875915965,0.015633865248226953,0.033373144526640676,0.0,0.03661491578013996,0.018726415094339623,0.03315876697021004,0.0,0.04245283018867925,0.5015462749230564,0.010710539792890307,0.494951324769169,0.5084375,0.37669222794222795,0.19487011160975118,0.10277777777777779,0.5399115186615187,0.9881028976994717,0.020945586951464267,0.9740801368396793,1.0,0.623307772057772,0.19487011160975118,0.46008848133848135,0.8972222222222221,0.01189710230052832,0.020945586951464264,0.0,0.026889195073157336
mlp,0.025,fixed horizon 148,10,0.643343866331629,0.09992600139055072,0.5794013043817169,0.7014114782793368,0.03003989361702128,0.06624584261620982,0.0,0.07386968085106382,0.03743173984034833,0.06351955045707995,0.00140625,0.08169811320754719,0.5036959231116634,0.013789170031660226,0.4960096346848655,0.5128545673076923,0.5639052210927211,0.22167723149391627,0.38094854469854467,0.8054546551421552,0.973786407617442,0.04995736889916289,0.9397959791303652,0.9998152449324325,0.4360947789072789,0.22167723149391627,0.19454534485784486,0.6190514553014553,0.026213592382558056,0.049957368899162885,7.39020270270263e-05,0.0631485326164903
mlp,0.05,fixed horizon 148,10,0.643343866331629,0.09992600139055072,0.578077998191443,0.700650820343597,0.04770537825059101,0.09858207406680025,0.0016666666666666663,0.1201994680851064,0.06801529915590862,0.10368560891153647,0.01078125,0.13774112462760674,0.5101549604526588,0.020056796051696593,0.49897029305499796,0.5238884320175438,0.5425615767022016,0.19973532904470434,0.351673704954955,0.7334494484494485,0.9600416506879081,0.08219200716016711,0.902973714920711,0.9964615931721195,0.4574384232977983,0.19973532904470434,0.2665505515505515,0.648326295045045,0.039958349312091856,0.08219200716016711,0.00452701591394028,0.09702628507928904
mlp,0.075,fixed horizon 148,10,0.643343866331629,0.09992600139055072,0.5779517814286848,0.7006815637612746,0.06173906619385342,0.0971513101350704,0.008125,0.12777788859337974,0.08821578278970285,0.11944129408324962,0.024038461538461536,0.16662038805286075,0.5132383582979247,0.02450490208662751,0.5,0.529884836253969,0.5061143692745355,0.13964930581359514,0.3838937531400767,0.6416509978502465,0.9510001210342571,0.07166400281045543,0.9022927811904505,0.9919416785206259,0.49388563072546454,0.13964930581359516,0.35834900214975346,0.6161062468599233,0.04899987896574291,0.07166400281045544,0.008058321479374112,0.09770253108696506
mlp,0.1,fixed horizon 148,10,0.643343866331629,0.09992600139055072,0.578422860409319,0.7013928060073328,0.07787972813238771,0.12504129525428198,0.010624999999999999,0.1621808510638298,0.11056335394859244,0.15473307443158782,0.021311141304347823,0.21345389962569702,0.5163418129081024,0.03316514731570503,0.49964589891061945,0.5394881347003972,0.43140596354615823,0.1755761531097155,0.2798916236378273,0.5664522698817254,0.9363990969217403,0.09431326936050743,0.8735448808864199,0.9881889417398687,0.5685940364538418,0.17557615310971547,0.42925840858151076,0.7201083763621727,0.06360090307825969,0.09431326936050742,0.011811954975570535,0.12664900865529582
mlp,0.15,fixed horizon 148,10,0.643343866331629,0.09992600139055072,0.5783705125707187,0.7023461633724577,0.13224399651611296,0.20570825966897052,0.019239766081871345,0.27345744680851064,0.17214816520475035,0.2338586914929283,0.04605568947965338,0.3280826824904645,0.5199520843443187,0.028847116628081638,0.5061151793898344,0.5401443920366263,0.4654715138894589,0.2192169391880871,0.30220754701833313,0.6198046817183187,0.9065427192587286,0.12248980539442858,0.8263789804191773,0.9760468966010334,0.5345284861105412,0.2192169391880871,0.37868506533885304,0.6966378104649334,0.0934572807412714,0.12248980539442857,0.023535975769273472,0.17513024363061036
mlp,0.2,fixed horizon 148,10,0.643343866331629,0.09992600139055072,0.5751853659984928,0.7014368161771851,0.21495754012691298,0.3029116831595652,0.04149122807017545,0.41638297872340424,0.2803419915349411,0.3327196847972959,0.09074443860059218,0.4934844764875702,0.5326922257040141,0.03672117729916319,0.5118988941557125,0.5567024764168078,0.42183111163366266,0.1678508093537804,0.30370638160976404,0.5346034636145058,0.8436747485135057,0.20031320843210906,0.7091964487489992,0.9543352852804384,0.5781688883663374,0.16785080935378044,0.46550880439929004,0.6952741808194759,0.1563252514864943,0.20031320843210904,0.04379447363010344,0.28866184689041396
mlp,0.3,fixed horizon 148,10,0.643343866331629,0.09992600139055072,0.5758121383286756,0.7024493407306847,0.39577102337758774,0.41078500630535597,0.15597428029686136,0.6491827056469437,0.44664118374043243,0.4129516926652045,0.1963764077592003,0.7051302980443366,0.5254350801814224,0.02477363484944268,0.5107835143140409,0.541265876184369,0.33520532946366305,0.21552964992285986,0.2134502283674401,0.4789567934643987,0.6623068190387663,0.34031769610733975,0.4417434702374486,0.8626423982297569,0.664794670536337,0.21552964992285983,0.52366430301506,0.7878122998492014,0.3376931809612338,0.3403176961073398,0.14055237153136493,0.5488662824919291
