model,alpha,eval_time,n_tasks,roc_auc_max_score_mean,roc_auc_max_score_std_task,roc_auc_max_score_ci_low,roc_auc_max_score_ci_high,realized_fpr_mean,realized_fpr_std_task,realized_fpr_ci_low,realized_fpr_ci_high,catch_rate_mean,catch_rate_std_task,catch_rate_ci_low,catch_rate_ci_high,balanced_accuracy_mean,balanced_accuracy_std_task,balanced_accuracy_ci_low,balanced_accuracy_ci_high,caught_alarm_fraction_mean,caught_alarm_fraction_std_task,caught_alarm_fraction_ci_low,caught_alarm_fraction_ci_high,effective_alarm_fraction_mean,effective_alarm_fraction_std_task,effective_alarm_fraction_ci_low,effective_alarm_fraction_ci_high,caught_lead_fraction_mean,caught_lead_fraction_std_task,caught_lead_fraction_ci_low,caught_lead_fraction_ci_high,effective_lead_fraction_mean,effective_lead_fraction_std_task,effective_lead_fraction_ci_low,effective_lead_fraction_ci_high
layer20_32,0.075,by earliest stop,10,0.6695907489438847,0.08833141109297366,0.6162277531028125,0.72653028181636,0.13906960160898169,0.19659846698361516,0.032561776760485356,0.2770134571864903,0.3027201285998749,0.20140096191574328,0.18468240529417443,0.43436139497458126,0.5818252634954466,0.03864415498427435,0.5564020527625618,0.6045298691754952,0.6103216673673841,0.10877416809513574,0.5453006500492612,0.679693941970603,0.8705770568146372,0.1073322998133163,0.797846751440636,0.9315583122624813,0.38967833263261575,0.10877416809513574,0.31944846800688054,0.454187077055938,0.12942294318536277,0.1073322998133163,0.06827053407778352,0.20044873243309563
layer20_32,0.1,by earliest stop,10,0.6695907489438847,0.08833141109297366,0.6162295681261437,0.7262315875762058,0.17151821365303804,0.23478159971520965,0.04522696682787254,0.33452212597345404,0.34439916798810244,0.2205475455811437,0.21819262733888262,0.4892014343489678,0.5864404771675322,0.043341570912359954,0.5587649944864005,0.6125434924915799,0.5932390734298735,0.11202684742663034,0.5252185364512595,0.6642578089554148,0.8430212477239675,0.1285758870110449,0.7572841928706205,0.9150501087402269,0.4067609265701265,0.11202684742663035,0.33734478507031074,0.4753199413718844,0.15697875227603247,0.12857588701104491,0.08458915352479238,0.2428162747700605
layer20_32,0.15,by earliest stop,10,0.6695907489438847,0.08833141109297366,0.6156034518325485,0.7248154181672943,0.24198306540514194,0.28608826773337803,0.0844230544914226,0.438248829325222,0.44155000473472217,0.24572539541344335,0.29317882383506266,0.5990321549299206,0.59978346966479,0.06077530238856132,0.5616622935086376,0.6371656750078224,0.5682191552932332,0.1030835250335617,0.5073720757899246,0.6346765888076081,0.7852550640942397,0.15031406185964544,0.6872811496877459,0.8703268385818697,0.43178084470676675,0.1030835250335617,0.364972848906667,0.4936228607123962,0.21474493590576021,0.15031406185964544,0.12840611099718627,0.3139136010341904
layer20_32,0.2,by earliest stop,10,0.6695907489438847,0.08833141109297366,0.6160350761991605,0.7262781313476059,0.31490792564545306,0.3304560977283879,0.12951084346946687,0.5381185846721528,0.5149393224052209,0.26143935202907054,0.35874394453668285,0.6834018558596452,0.6000156983798839,0.0736027113087178,0.555134398720038,0.6452006393098974,0.5335735616960242,0.10941086495841018,0.46997591391607385,0.6063266984818929,0.7315406242608368,0.1717528973867351,0.6198057962203408,0.8325344912670044,0.46642643830397573,0.10941086495841014,0.3942398102662445,0.5297054560595418,0.26845937573916323,0.1717528973867351,0.16934965947716532,0.3822892368489094
layer20_32,0.3,by earliest stop,10,0.6695907489438847,0.08833141109297366,0.6165096428656927,0.7254025827043353,0.435106264586745,0.35261960199337905,0.22696937775525633,0.6633464031975566,0.6416696872267907,0.2507254367114029,0.4877519742800725,0.7982453475073882,0.6032817113200227,0.08819047977446512,0.5504390842743478,0.6598119919079215,0.45170867226159866,0.11986355762457947,0.3814226859914479,0.5279616948386572,0.6165599270733115,0.20745207503824334,0.4842294555276796,0.7412401974994502,0.5482913277384014,0.11986355762457948,0.47097033876987154,0.6198024279697568,0.38344007292668836,0.20745207503824337,0.2579624680290858,0.51338759745304
layer20_32,0.01,fixed horizon 13,10,0.5371568237914967,0.07008584540363,0.4911873399327914,0.5767358052812098,0.026248274384086577,0.059499219029027724,0.004351122698869929,0.06674016069056028,0.05778684550394446,0.09903445484464546,0.010715064853347885,0.12620980949570657,0.515769285559929,0.023405497949595608,0.5021070259755683,0.5315172531959644,0.48266074865963904,0.1730355088653822,0.35951292841942534,0.5947376073767622,0.9627507355127237,0.0737187289187197,0.9112582847912072,0.9949300989104453,0.517339251340361,0.17303550886538224,0.4046090728781149,0.6414526159440995,0.0372492644872761,0.07371872891871965,0.004632937745946011,0.08840117764330867
layer20_32,0.025,fixed horizon 13,10,0.5371568237914967,0.07008584540363,0.49150624141872795,0.5768573052922947,0.04288187891786964,0.07779436761840287,0.01130559032797606,0.09721465355830095,0.08068461889196257,0.1160084374402178,0.023947825402079563,0.16287257104324504,0.5189013699870466,0.024868182002160472,0.5046195470557512,0.5351156210940379,0.415313319554204,0.16221058765560145,0.306306621886792,0.5154246676488152,0.9445620368284994,0.09279791027943446,0.8797847523723262,0.9867399373142811,0.584686680445796,0.16221058765560145,0.48457487832989704,0.6945124367001239,0.05543796317150059,0.09279791027943446,0.01325712387990782,0.12156114712094088
layer20_32,0.05,fixed horizon 13,10,0.5371568237914967,0.07008584540363,0.49062634147161643,0.5768498810786357,0.06912080524799114,0.10066875701937666,0.02258322103649843,0.13918413638195973,0.1137742840752352,0.12679771785499655,0.048944830839284706,0.20222376203260012,0.522326739413622,0.02454259726450821,0.5076692583820911,0.5379087474187294,0.4076528515353805,0.1794036943239885,0.2869022955463587,0.5235097548265283,0.9199193566869471,0.11234190979840859,0.8428001095419803,0.9727338429155049,0.5923471484646194,0.1794036943239885,0.47678429146301604,0.7104991174292308,0.08008064331305269,0.11234190979840862,0.027640269868120813,0.1592184000807134
layer20_32,0.075,fixed horizon 13,10,0.5371568237914967,0.07008584540363,0.49119414267776246,0.5769795775923066,0.09621699235239004,0.11807411983161782,0.039479016844434514,0.178831510950065,0.14870992722713844,0.13319352188053077,0.07762530799107162,0.2393861710770983,0.5262464674373741,0.027061309944311135,0.5104225566691398,0.543645636631633,0.3370820934449079,0.10521643096491447,0.26460339398249483,0.40257807442549304,0.8967547770853403,0.12015057921009951,0.8119391550359385,0.9542153676425069,0.6629179065550921,0.1052164309649145,0.5978256490077706,0.7347665940982097,0.10324522291465958,0.12015057921009949,0.04512264277040874,0.18538064609661464
layer20_32,0.1,fixed horizon 13,10,0.5371568237914967,0.07008584540363,0.49107126773016757,0.576537653732547,0.13171135824341723,0.14174287028630808,0.05690291291811611,0.22765870713476993,0.18615452920226055,0.14252708334133699,0.10609349289085575,0.2807347204818753,0.5272215854794217,0.027155411366123525,0.5109757325289329,0.5448810134235476,0.3278062553785809,0.1160575526088628,0.24930002348327077,0.4024608237886954,0.871842000048396,0.12967455868247377,0.7813082497543044,0.9358676391289629,0.6721937446214192,0.11605755260886277,0.5977943800853897,0.7516739225782304,0.1281579999516041,0.12967455868247374,0.06315569074578903,0.21858581530329718
layer20_32,0.15,fixed horizon 13,10,0.5371568237914967,0.07008584540363,0.4899504333904926,0.5771522983751588,0.19982933426307628,0.1796085999941481,0.09787944612239209,0.3167889501277478,0.25624471077896255,0.17362976129944943,0.15357805902704044,0.3696705416633628,0.5282076882579432,0.030221187089502513,0.5094801202250427,0.5468465851579698,0.3053255466767774,0.11177400398904679,0.23221162353474742,0.37822996158476563,0.8214900031256862,0.1417945169290047,0.7239798775278151,0.8988289517656591,0.6946744533232225,0.1117740039890468,0.6205100772688481,0.7675178911460369,0.17850999687431385,0.14179451692900463,0.10230137843706366,0.27763157379590503
layer20_32,0.2,fixed horizon 13,10,0.5371568237914967,0.07008584540363,0.4899346171108879,0.5766945521363673,0.2829438835289205,0.2202658035425176,0.15347625474280954,0.42376818039095476,0.33422760284995007,0.20627730290600332,0.20757089436855666,0.4657436986279334,0.5256418596605148,0.03610349423532372,0.5032537843633645,0.5478831159314422,0.2882970142045652,0.12420228692185993,0.21086239539354745,0.3663376552692017,0.7680768983540126,0.15915417101832996,0.66344244466866,0.85932417632084,0.7117029857954348,0.12420228692185994,0.635439887471781,0.7883765231479276,0.23192310164598723,0.15915417101833002,0.1411714682056995,0.33713465451925745
layer20_32,0.3,fixed horizon 13,10,0.5371568237914967,0.07008584540363,0.4910702977537742,0.5772913594532605,0.45077248052912855,0.2902876393144013,0.27481266507109614,0.6320166390406989,0.49772714382281064,0.2675707281325864,0.3322647144993242,0.6634661843445924,0.523477331646841,0.04989414018129515,0.49172068870028574,0.5534519907863,0.2808195147677846,0.11053305555532986,0.21161162460175278,0.3475350812541298,0.6348013712265665,0.2062983465800901,0.5071137780198173,0.7586543416646142,0.7191804852322153,0.11053305555532984,0.6522912437433842,0.7877040011052973,0.36519862877343356,0.20629834658009014,0.24099712830012182,0.49305137071782784
layer20_32,0.01,fixed horizon 25,10,0.5827954466059257,0.07033005258699405,0.5411834815076799,0.6286494905954125,0.02088078290313289,0.042054788972753616,0.004484591477867376,0.04968428491377081,0.056175819863031565,0.08441071055387578,0.014887136859110854,0.11698764282520188,0.5176475184799493,0.023192008334600285,0.5048069912299391,0.5331478848283171,0.6521488165522086,0.21176143893581678,0.5200046764943964,0.7766058006791928,0.9643411894320757,0.06758254346581397,0.9171822492168125,0.9950469661098803,0.3478511834477914,0.2117614389358168,0.21954215445269012,0.48544550163893996,0.03565881056792435,0.06758254346581395,0.0052950925858762,0.0832466805754393
layer20_32,0.025,fixed horizon 25,10,0.5827954466059257,0.07033005258699405,0.5419006149087935,0.6282062194550624,0.0361050906849582,0.053547357391413385,0.011960914639628272,0.0738910423021937,0.08067960419534337,0.09512893898201752,0.03208947018742447,0.1459326505166823,0.5222872567551926,0.024437287123833876,0.508413121129819,0.5381945807803341,0.550487185684954,0.20293152553825497,0.42721454003607773,0.6783001641132265,0.948399535324425,0.08000412177667822,0.8924371770567888,0.9865829089308521,0.44951281431504597,0.202931525538255,0.32114586595693195,0.5716162160537542,0.05160046467557501,0.08000412177667823,0.013465603600304058,0.10811911187575322
layer20_32,0.05,fixed horizon 25,10,0.5827954466059257,0.07033005258699405,0.5411151031180905,0.6286331110594829,0.07035335758477161,0.07834777788021717,0.02863987973591412,0.12448902089840828,0.121070254888976,0.10711411530523844,0.06284160083061308,0.19317070089246816,0.5253584486521021,0.02313913502431776,0.5119052274296171,0.5402177359540922,0.5286949154924276,0.21757661843537565,0.3943226018523924,0.664621634555002,0.9253529271808448,0.09550559845365902,0.8591390472779612,0.9723480330422594,0.47130508450757225,0.21757661843537565,0.3360618985021001,0.6036422248532387,0.0746470728191552,0.09550559845365901,0.02750280067801939,0.14112371278865543
layer20_32,0.075,fixed horizon 25,10,0.5827954466059257,0.07033005258699405,0.5420926207026011,0.6290612933103439,0.10822743381376458,0.10660713642568818,0.04883912183622088,0.17876518430420402,0.1705112668036288,0.11603464379695269,0.102385680687605,0.2461980316577255,0.531141916494932,0.023929313893264737,0.5167329121917397,0.5461610386083454,0.5132203864892196,0.19437137747161212,0.39081762870026127,0.6314301583979053,0.8997245981132138,0.1033348823792208,0.8281624661005745,0.9522544393607741,0.48677961351078036,0.19437137747161215,0.36796679289462075,0.6112538740807671,0.1002754018867861,0.10333488237922078,0.04765393540286052,0.17256172823718854
layer20_32,0.1,fixed horizon 25,10,0.5827954466059257,0.07033005258699405,0.5413550388892255,0.6286361045376732,0.14639527006807854,0.13732271101462304,0.06643194460878105,0.23696618678561618,0.20992255006726263,0.12776367079997622,0.13416502232556232,0.2908505881893347,0.531763639999592,0.027124415697363263,0.5150581158122419,0.5485606831404487,0.47150080679382766,0.1794080207388087,0.36152749605545176,0.5815525347598537,0.8776953314278859,0.10817151112109821,0.8024487918976615,0.9337586907086792,0.5284991932061723,0.17940802073880877,0.41624847230606776,0.6385268480496898,0.12230466857211415,0.10817151112109824,0.06620095080311329,0.19755151720814598
layer20_32,0.15,fixed horizon 25,10,0.5827954466059257,0.07033005258699405,0.5422867387304197,0.6279313750488753,0.24884764740595333,0.24033539872604207,0.1105333695139148,0.4050506443861142,0.31761556450808326,0.2007207517932881,0.20076129520671007,0.44721313806518076,0.534383958551065,0.028427371308055595,0.5170690209091657,0.5520260877098492,0.4923254090906939,0.16229777661927977,0.3927710616258201,0.593846573754465,0.8312345899571465,0.11957679535420047,0.7514965247718317,0.8979477156029905,0.5076745909093061,0.16229777661927977,0.4072429991946741,0.6066092488066778,0.16876541004285342,0.11957679535420046,0.10172323600655532,0.24928039817337186
layer20_32,0.2,fixed horizon 25,10,0.5827954466059257,0.07033005258699405,0.5417506884247782,0.6276627510448085,0.33231989786060073,0.31080000635067595,0.15445294970402526,0.534201556419234,0.4216569825376584,0.2552644965159164,0.27586942816873394,0.5904656634286637,0.5446685423385288,0.03966542578056684,0.5208251615837421,0.5697417207296174,0.47527604280576313,0.15136670588579695,0.3849773400768626,0.5712291466792774,0.7690997014319783,0.1449686029036866,0.6760407739179256,0.854693520694282,0.5247239571942368,0.15136670588579695,0.4288335354854476,0.6155042004856084,0.2309002985680217,0.14496860290368666,0.14495833875484265,0.3236256783262989
layer20_32,0.3,fixed horizon 25,10,0.5827954466059257,0.07033005258699405,0.5412250644457288,0.6279302105745471,0.4457568975349262,0.32671629475503805,0.25293318832884537,0.6563187787838329,0.5734841785197787,0.2503292820629525,0.42227696721350744,0.733527141285772,0.5638636404924263,0.053514431394996086,0.5314700370672214,0.5980041292680204,0.4295120988074858,0.1381107157972148,0.3509480425039178,0.5201392411708518,0.6484664149596812,0.18600193582086716,0.531694370717493,0.7633155505948255,0.5704879011925142,0.1381107157972148,0.47971687354921916,0.6479737339797793,0.35153358504031873,0.1860019358208672,0.23611431477700973,0.46614211809264966
layer20_32,0.01,fixed horizon 37,10,0.6289570572594296,0.08752944894164048,0.5778385548331091,0.6850250209812376,0.016146554068165356,0.03184778297490627,0.0033760902747330393,0.0382123731505656,0.05973073631683894,0.06797677746859956,0.02360871236203208,0.10685577671688443,0.5217920911243368,0.02063382886468133,0.5097429851640358,0.5349941778882371,0.6267419270232284,0.17000360405631412,0.5188890977259951,0.7287726121192031,0.96842949518336,0.0546014058711447,0.9295693321678581,0.9926372413667267,0.3732580729767716,0.17000360405631412,0.26946828540363016,0.48217406702677457,0.031570504816639935,0.05460140587114468,0.007414722145312898,0.06964773978770065
layer20_32,0.025,fixed horizon 37,10,0.6289570572594296,0.08752944894164048,0.578021671429914,0.6859663518859322,0.02982250596196636,0.043973136689947775,0.008791415166080672,0.06042745817138881,0.09402709559709112,0.08430682320255135,0.04542393335098498,0.1497700815485372,0.5321022948175624,0.024271025694490838,0.5173407892044738,0.5474597415193446,0.5991291696566089,0.179071288953176,0.487207600848041,0.7054117036711333,0.9511676342523534,0.06861156011984139,0.9032157480936889,0.9838475037952022,0.40087083034339094,0.179071288953176,0.29196297544979016,0.5154973334435295,0.04883236574764671,0.06861156011984139,0.016196545814754586,0.09756148196833773
layer20_32,0.05,fixed horizon 37,10,0.6289570572594296,0.08752944894164048,0.5773483197920781,0.6851199002090503,0.06392767231034717,0.0693636920527211,0.025065639490178676,0.1105705515701877,0.15003539620170867,0.10491849577158868,0.08862323404935399,0.2171793853025707,0.5430538619456808,0.025935509208662617,0.5269974242961761,0.5591708082453105,0.5688318446371208,0.1960421186770273,0.4457155480469143,0.6877417814597128,0.9238291163190272,0.0830745113630591,0.8664032908409637,0.966104383187391,0.43116815536287917,0.19604211867702728,0.3092737121418733,0.5550875260293507,0.07617088368097272,0.08307451136305907,0.03379534026914229,0.13293634838047586
layer20_32,0.075,fixed horizon 37,10,0.6289570572594296,0.08752944894164048,0.576995306666474,0.6859549927683422,0.1004443487772018,0.1141126506333999,0.03719247176511184,0.1772096948865824,0.21271021755226632,0.13109637138510202,0.13766333432579844,0.2982139713155547,0.5561329343875322,0.025101556049208665,0.5402026676560684,0.570935905322154,0.5886593438319132,0.16599368401751002,0.4799203341311716,0.6848050371862715,0.9020459140514798,0.08565812700883506,0.8421328043093017,0.9466278091268733,0.41134065616808685,0.16599368401751002,0.3161671166670119,0.5195091618174578,0.09795408594852013,0.08565812700883503,0.053393121757582006,0.15570238901518957
layer20_32,0.1,fixed horizon 37,10,0.6289570572594296,0.08752944894164048,0.5772871799655495,0.6857712547750429,0.14101537352096366,0.15836811573049547,0.05489835396919883,0.2504783591984229,0.26643662169255433,0.15581693239914846,0.17759424551976133,0.3715723080343692,0.5627106240857952,0.03115435459597458,0.5436092674567452,0.5820831204296727,0.5702476258903498,0.15454843486444989,0.46845449132005584,0.6575615765211604,0.8752149368866119,0.09489644864665381,0.8101831693270541,0.9273618942375197,0.42975237410965017,0.1545484348644499,0.3420033350461863,0.5325754419537078,0.12478506311338804,0.0948964486466538,0.07360503697003427,0.18886615613918437
layer20_32,0.15,fixed horizon 37,10,0.6289570572594296,0.08752944894164048,0.5779096623157505,0.6857372187469435,0.23401883482656868,0.24668948572092705,0.09753477918528432,0.40025970710828646,0.37215729533116776,0.1956804439822441,0.2568255128350048,0.49577820709564213,0.5690692302522995,0.0483475085469512,0.5386509256421078,0.5987978393767026,0.5681923554402247,0.12783708891338172,0.48577090422491465,0.6431455654575025,0.8238762123732268,0.1098741349822161,0.7534354108255364,0.8894279459363982,0.4318076445597752,0.12783708891338172,0.3572175921783566,0.5161885681300947,0.17612378762677317,0.10987413498221611,0.11232159048579628,0.24783009179282195
layer20_32,0.2,fixed horizon 37,10,0.6289570572594296,0.08752944894164048,0.57685693863823,0.6851364484741482,0.3338332248750805,0.3242677582338841,0.14734230692736033,0.5447879961884059,0.477874779931621,0.24422078754855817,0.331567517684631,0.6337682599549889,0.5720207775282702,0.057729990111510636,0.5360849669275992,0.6077257940066412,0.5385008146932116,0.10420586354455397,0.4748272560848628,0.6037532781297132,0.7617237282198281,0.14515853920609836,0.6688672788990098,0.8479011986892283,0.4614991853067883,0.10420586354455397,0.39593862354439274,0.5253361366536776,0.23827627178017177,0.14515853920609836,0.15248417147691615,0.3306520687262539
layer20_32,0.3,fixed horizon 37,10,0.6289570572594296,0.08752944894164048,0.5780231238442681,0.6846845245275456,0.4543856285519519,0.34602609487191277,0.2505181899601973,0.6764123784640074,0.6289150881785103,0.2328579796963945,0.48830611606509294,0.7761340871636777,0.5872647298132792,0.07156037437340344,0.5439701100944792,0.6320005779378562,0.46047733582494377,0.09485807939530395,0.4039905540856477,0.5199966798562403,0.6392154741203351,0.17603367847859192,0.5287953912584202,0.7450790517478895,0.5395226641750562,0.09485807939530394,0.4805471136393603,0.596580209933354,0.360784525879665,0.17603367847859192,0.2546032674795147,0.4718679681994798
residual20_32,0.01,by earliest stop,10,0.6805355787310169,0.096930125209631,0.622221154288132,0.7422473307554026,0.02524060728054634,0.030057203774650668,0.008210656410751405,0.045191256830601066,0.11069629118983297,0.06750346692431664,0.06954386959599033,0.15260211340400867,0.5427278419546433,0.024498296518404995,0.5273160067619158,0.5575776145982794,0.5783390898899637,0.13636762038761013,0.4913647813046324,0.6599427990981692,0.9543754745465746,0.034475477835911435,0.9326522491398995,0.9748914968131991,0.42166091011003626,0.13636762038761013,0.33983786365499974,0.5083992795742959,0.045624525453425324,0.03447547783591143,0.02483592406785555,0.06791390407993675
residual20_32,0.025,by earliest stop,10,0.6805355787310169,0.096930125209631,0.6227397789700748,0.7414751279347951,0.044307351408343465,0.050279968031575445,0.015561765296248595,0.07714485850969428,0.17239357421221094,0.10038746599006598,0.11002670628043182,0.23472918460344872,0.5640431114019337,0.035204095827705825,0.5418323660582918,0.5853601307809118,0.5889885161279942,0.13979379270886433,0.49807404023006735,0.6742106191106393,0.9267471858702596,0.05160434739617609,0.8944803299560151,0.9581775578485386,0.41101148387200565,0.13979379270886433,0.32787368610295636,0.5010433717692336,0.07325281412974047,0.0516043473961761,0.042118804038829366,0.10579789412181935
residual20_32,0.05,by earliest stop,10,0.6805355787310169,0.096930125209631,0.6225316082896978,0.7414892897599905,0.07861557626444601,0.08198842785340309,0.031858427602936945,0.13253764996722148,0.24698672410596995,0.13835887690986462,0.16194162286024177,0.3316619121140865,0.584185573920762,0.04665277590116528,0.5543070046225946,0.6125862435244628,0.5790201449880971,0.13043969547657816,0.4969393209350706,0.6586131988801478,0.8899682021024754,0.07310000381057026,0.8444248881732049,0.9342426490778398,0.42097985501190294,0.13043969547657813,0.34153505676516865,0.5027247801084486,0.1100317978975246,0.07310000381057026,0.06601257485359385,0.15570888925605553
residual20_32,0.075,by earliest stop,10,0.6805355787310169,0.096930125209631,0.6230689040822006,0.7424245910093155,0.12878693098392938,0.13585206681966794,0.05214042951889356,0.22102699334955214,0.3394200587711901,0.16721398935735898,0.2366862723621956,0.4422019600067091,0.6053165638936304,0.053907502951795506,0.5719217858658379,0.6386963830437238,0.6003698035739563,0.08801764728510568,0.5481074592972871,0.6571819198211476,0.8565807979565969,0.08669946252000413,0.8032118716128097,0.9095214442472584,0.3996301964260437,0.0880176472851057,0.3438560048981831,0.45202850897956404,0.14341920204340317,0.08669946252000411,0.09089743446011805,0.19739628628967337
residual20_32,0.1,by earliest stop,10,0.6805355787310169,0.096930125209631,0.6231009721592563,0.7422134751549632,0.16747758450305444,0.1656572328053215,0.07322659912107213,0.2775578295133198,0.39576884436300186,0.18351853555584288,0.28037734141024095,0.5092139885973769,0.6141456299299737,0.0592203378644885,0.578699543330733,0.6517523909142884,0.5829153305647806,0.09307387947490851,0.529729470127163,0.646320605809481,0.8216092448403177,0.1031424652925983,0.7574472576479784,0.8846017542952834,0.41708466943521955,0.09307387947490854,0.35574247394384456,0.4699064085858401,0.17839075515968222,0.10314246529259831,0.11652402329672787,0.24337433129387656
residual20_32,0.15,by earliest stop,10,0.6805355787310169,0.096930125209631,0.6227241003250705,0.742298485294769,0.25155470896235066,0.24910300100557342,0.11198549844533291,0.4202472580726378,0.48706252890800583,0.22051003341003314,0.3523518618290333,0.6247519912163186,0.6177539099728275,0.07771960518274962,0.5708059384971325,0.6672506582356621,0.5552540790711757,0.10749477349773714,0.49501218377804457,0.6247497869435449,0.764249408599484,0.13977897274343987,0.6746994483969184,0.8475944357141713,0.4447459209288243,0.10749477349773716,0.3734057035728106,0.5051206927547532,0.23575059140051602,0.1397789727434399,0.1526936221590082,0.32564666284646443
residual20_32,0.2,by earliest stop,10,0.6805355787310169,0.096930125209631,0.6227303532484948,0.7412766725985002,0.32743731087539674,0.29164746481714365,0.1624427987343582,0.5201340981105632,0.5585533640963687,0.23203307917652996,0.41381478684357814,0.7015070165775188,0.615558026610486,0.08553365633872483,0.564713768699722,0.6701897558822885,0.5191961531265289,0.11389333339463564,0.45352757364761703,0.5950141734877369,0.7090435952461555,0.16133225933413942,0.6054462079447412,0.8052091324336003,0.4808038468734711,0.11389333339463566,0.4054686934881873,0.5458252436457729,0.2909564047538446,0.16133225933413942,0.19484476044904692,0.3933773575379404
residual20_32,0.3,by earliest stop,10,0.6805355787310169,0.096930125209631,0.621127073641647,0.7420262210672689,0.46604121282221866,0.3289705915910292,0.2721859276373173,0.676206113068896,0.6874917028539055,0.22928306799377146,0.5443157776115163,0.8243237258670025,0.6107252450158434,0.09605068372486605,0.5538103301120703,0.6715823062139047,0.4427142600542039,0.13567211522901593,0.36536253596114154,0.531899209589325,0.5934077784205427,0.19701113565556702,0.4725401223110214,0.7159782617590436,0.5572857399457962,0.13567211522901595,0.4689632957415498,0.6342896200110023,0.4065922215794572,0.19701113565556702,0.28683783487749287,0.5269051152087776
residual20_32,0.01,fixed horizon 13,10,0.5644153632048465,0.09173400048850426,0.5047057506695627,0.6170852723145447,0.026745195493921136,0.03327722964186958,0.008280901383311013,0.049133303880962244,0.0659968007868142,0.06310002393127996,0.029291226072668503,0.10742840305659086,0.5196258026464465,0.018603415201807392,0.5084678301027946,0.5315349095024752,0.36245260302744964,0.2251687002541231,0.21682015058610588,0.5141706236617853,0.9588140624831327,0.04385872657323311,0.9293914021307106,0.9835494880552752,0.6375473969725504,0.2251687002541231,0.4884595333153997,0.7838163293409388,0.04118593751686707,0.04385872657323308,0.016467506242970373,0.07032464572235907
residual20_32,0.025,fixed horizon 13,10,0.5644153632048465,0.09173400048850426,0.5041846068671002,0.6173816800499852,0.04236384088950566,0.04757088471337479,0.01605510607567379,0.07406508765686604,0.09479834231324809,0.08542548164743159,0.04555799645202589,0.15095674576972382,0.5262172507118711,0.02537195470346616,0.5109154418554686,0.5423849280788611,0.3556951437361517,0.18913908266583038,0.22953627215543473,0.47664333606737197,0.9380870417610948,0.06167698176774408,0.8973808967267854,0.9730565084173709,0.6443048562638483,0.18913908266583038,0.5234181166931108,0.772074597611381,0.06191295823890515,0.06167698176774407,0.027123988413518162,0.10295544633875676
residual20_32,0.05,fixed horizon 13,10,0.5644153632048465,0.09173400048850426,0.5041366026489226,0.6173836814292921,0.06275477820307461,0.07011241415170372,0.02511095799909735,0.11032810507770104,0.12743547528560564,0.10545127418087256,0.0675125244967999,0.19823173971351285,0.5323403485412654,0.02752638512549116,0.5160312092024871,0.5497219637767475,0.34337805233494123,0.1830242130970565,0.2300827869175724,0.45619624133688774,0.9114361987968536,0.08421032738622998,0.8553105529778766,0.9578558293639505,0.6566219476650587,0.1830242130970565,0.5452891049394979,0.7709568795935354,0.08856380120314637,0.08421032738622997,0.041885159608846756,0.14496345876414188
residual20_32,0.075,fixed horizon 13,10,0.5644153632048465,0.09173400048850426,0.5041230195548967,0.6170908253813895,0.08630727461184523,0.08758619149343883,0.03998853321948332,0.14669904453017538,0.16173143572920512,0.12383248104127821,0.08935978924645999,0.24152569081614486,0.5377120805586799,0.03196024858658369,0.518707470209377,0.5583368487637304,0.3108719535227815,0.14745544502861346,0.2139283009536976,0.3969202710531034,0.8877584928315494,0.09945389430178905,0.8218527449124398,0.9438167123418475,0.6891280464772185,0.14745544502861346,0.6008255746776597,0.7839264414268017,0.11224150716845036,0.09945389430178904,0.056747297325474476,0.17993078263721257
residual20_32,0.1,fixed horizon 13,10,0.5644153632048465,0.09173400048850426,0.5041824643717385,0.6171133220705017,0.11534502226640071,0.09957351922598133,0.05960650811095584,0.1825770546465652,0.1972759912961762,0.1343015053043174,0.1182468484117017,0.28318457131999575,0.5409654845148878,0.034600418656861094,0.5207581271307572,0.563289403774903,0.28594112819024214,0.13402886655889687,0.19988891677600046,0.36488559569781903,0.8596964814691785,0.11034197532380438,0.7886445004019073,0.9231524637096816,0.7140588718097578,0.1340288665588969,0.6349104004997999,0.799935268843724,0.1403035185308214,0.11034197532380437,0.07702330194732424,0.21316995733576788
residual20_32,0.15,fixed horizon 13,10,0.5644153632048465,0.09173400048850426,0.5040757473408852,0.6183107925138873,0.1833561871114748,0.13961104790938184,0.10147682329932471,0.2740763321435004,0.2648582028574233,0.1537056709068656,0.17060105861320693,0.360241034405141,0.5407510078729743,0.038763437449793464,0.5180184316241314,0.5660431615486895,0.2801499901817426,0.13451103548339796,0.1923289508520848,0.3597611653417324,0.8133426328512303,0.12377905097434504,0.733703594349859,0.8849292563156352,0.7198500098182574,0.13451103548339796,0.6413828991793976,0.807487283490219,0.18665736714876952,0.12377905097434508,0.11360364554187416,0.26637034570497936
residual20_32,0.2,fixed horizon 13,10,0.5644153632048465,0.09173400048850426,0.5042444686584691,0.6177253200779387,0.24889537535977127,0.17862106718858692,0.14182476302751573,0.36152683364892313,0.33866123119242114,0.1813180003917666,0.2235998400825398,0.44776892478760016,0.5448829279163249,0.047240616603881645,0.516880449625879,0.5754534651466943,0.2623935882468581,0.1057629781867472,0.1933101967621333,0.32460154220229204,0.7553605870282535,0.13940867630385181,0.6684668743887394,0.8404629002581957,0.7376064117531419,0.10576297818674718,0.6748567501432551,0.8043049309397592,0.24463941297174635,0.13940867630385181,0.15972234522354964,0.3311276594102728
