model,cp_seed,alpha,eval_time,roc_auc_max_score_macro,realized_fpr_macro,catch_rate_macro,balanced_accuracy_macro,caught_alarm_fraction_macro,effective_alarm_fraction_macro,caught_lead_fraction_macro,effective_lead_fraction_macro
lstm,1,0.3,by final end,0.8715333416097033,0.5612505317974241,0.8560591765134735,0.6474043223580247,0.2664315734332791,0.3525174573836546,0.7335684265667208,0.6474825426163454
lstm,2,0.3,by final end,0.8715333416097033,0.5417350213890695,0.8395150867958915,0.6488900327034111,0.26458871614977303,0.37475740562286564,0.7354112838502269,0.6252425943771345
lstm,3,0.3,by final end,0.8715333416097033,0.5802195896787096,0.9025898628117138,0.6611851365665021,0.27304164196965297,0.33858138891876227,0.726958358030347,0.6614186110812377
lstm,4,0.3,by final end,0.8715333416097033,0.5964638373083302,0.8808269820165984,0.6421815723541341,0.2679333622507989,0.3380606889253529,0.7320666377492011,0.6619393110746471
lstm,5,0.3,by final end,0.8715333416097033,0.5365778004628435,0.8728169562655662,0.6681195779013613,0.24534708411106224,0.34203797796624463,0.7546529158889378,0.6579620220337554
lstm,6,0.3,by final end,0.8715333416097033,0.5899276435202649,0.8972592250841771,0.6536657907819561,0.2856478598010389,0.3409594236511594,0.7143521401989611,0.6590405763488406
lstm,7,0.3,by final end,0.8715333416097033,0.5698879750747861,0.9135495070104674,0.6718307659678407,0.3161046422785301,0.3559004564353203,0.6838953577214699,0.6440995435646797
lstm,8,0.3,by final end,0.8715333416097033,0.5352968299475734,0.9010543722752133,0.68287877116382,0.3063740644709879,0.35989593548770754,0.6936259355290121,0.6401040645122924
lstm,9,0.3,by final end,0.8715333416097033,0.5595511656290089,0.8812616427462816,0.6608552385586364,0.25740677474939466,0.35310635909857635,0.7425932252506053,0.6468936409014236
lstm,0,0.01,fixed horizon 100,0.5890531192936532,0.0552304964539007,0.07444412439522276,0.5096068139706611,0.23297619047619048,0.9338796642691968,0.7670238095238096,0.06612033573080336
lstm,1,0.01,fixed horizon 100,0.5890531192936532,0.04370422043948378,0.049834147798398044,0.5030649636794571,0.11809999999999998,0.9563666262703006,0.8818999999999999,0.04363337372969944
lstm,2,0.01,fixed horizon 100,0.5890531192936532,0.05469785490059296,0.0664126393008092,0.5058573922001081,0.4775,0.9545514565279758,0.5225,0.04544854347202425
lstm,3,0.01,fixed horizon 100,0.5890531192936532,0.04042553191489361,0.04307743322062443,0.5013259506528654,0.18025,0.958411915531658,0.81975,0.041588084468342036
lstm,4,0.01,fixed horizon 100,0.5890531192936532,0.05474218114172771,0.07797755826549232,0.5116176885618823,0.3221333333333333,0.9415926495021154,0.6778666666666667,0.058407350497884605
lstm,5,0.01,fixed horizon 100,0.5890531192936532,0.05361997635933806,0.06538279922558721,0.5058814114331246,0.15431060606060604,0.9456731552469512,0.8456893939393939,0.05432684475304883
lstm,6,0.01,fixed horizon 100,0.5890531192936532,0.04958628841607565,0.06535335274548884,0.5078835321647066,0.17466666666666664,0.9403622373792213,0.8253333333333334,0.05963776262077869
lstm,7,0.01,fixed horizon 100,0.5890531192936532,0.04307033096926714,0.07250692871658612,0.5147182988736595,0.19220108695652174,0.9383566162125,0.8077989130434782,0.06164338378749999
lstm,8,0.01,fixed horizon 100,0.5890531192936532,0.06168662558617215,0.08610887057231396,0.5122111224930709,0.24098666666666668,0.9329138676957074,0.7590133333333333,0.06708613230429268
lstm,9,0.01,fixed horizon 100,0.5890531192936532,0.062174940898345146,0.07310912360875121,0.5054670913552031,0.09730285714285715,0.9355739219950987,0.9026971428571429,0.06442607800490122
lstm,0,0.025,fixed horizon 100,0.5890531192936532,0.07130396659303181,0.09583958851815708,0.5122678109625627,0.20854090354090354,0.917763668598281,0.7914590964590964,0.08223633140171906
lstm,1,0.025,fixed horizon 100,0.5890531192936532,0.08733601712979111,0.12558327092370042,0.5191236268969546,0.1488308080808081,0.8901385556970058,0.8511691919191918,0.10986144430299409
lstm,2,0.025,fixed horizon 100,0.5890531192936532,0.09609107281351895,0.11079507125151326,0.5073519992189971,0.4676530612244898,0.9294699835694546,0.5323469387755102,0.07053001643054536
lstm,3,0.025,fixed horizon 100,0.5890531192936532,0.08271276595744681,0.11121437685874731,0.5142508054506502,0.3807478991596639,0.9065162636206759,0.6192521008403362,0.09348373637932413
lstm,4,0.025,fixed horizon 100,0.5890531192936532,0.07743648994302989,0.11257774478040079,0.5175706274186854,0.3435374149659864,0.9168222160140956,0.6564625850340136,0.08317778398590435
lstm,5,0.025,fixed horizon 100,0.5890531192936532,0.11119126267042327,0.12408570102835245,0.5064472191789646,0.21879271708683473,0.899932632177667,0.7812072829131653,0.10006736782233308
lstm,6,0.025,fixed horizon 100,0.5890531192936532,0.06495899316687717,0.08814874775954676,0.5115948772963348,0.27647530864197534,0.9268796607013263,0.7235246913580248,0.07312033929867363
lstm,7,0.025,fixed horizon 100,0.5890531192936532,0.09325346672120408,0.13364744951680757,0.5201969913978017,0.3044839234839235,0.8964160417350827,0.6955160765160765,0.10358395826491736
lstm,8,0.025,fixed horizon 100,0.5890531192936532,0.07396426772080766,0.09981457328155441,0.5129251527803734,0.22983333333333333,0.9215931432157847,0.7701666666666667,0.07840685678421525
lstm,9,0.025,fixed horizon 100,0.5890531192936532,0.07050827423167848,0.11261493690428645,0.521053331336304,0.2578466771323914,0.9090204369707535,0.7421533228676086,0.09097956302924647
lstm,0,0.05,fixed horizon 100,0.5890531192936532,0.13984347750261597,0.17991960778773652,0.5200380651425602,0.36624956622325044,0.8647265287375625,0.6337504337767496,0.1352734712624376
lstm,1,0.05,fixed horizon 100,0.5890531192936532,0.12790163090585896,0.15283957437786883,0.5124689717360049,0.31004469507101085,0.8786410283280472,0.6899553049289892,0.12135897167195267
lstm,2,0.05,fixed horizon 100,0.5890531192936532,0.10867329485523755,0.14883517778635022,0.5200809414655563,0.4448746921182266,0.8850251803002223,0.5551253078817734,0.11497481969977771
lstm,3,0.05,fixed horizon 100,0.5890531192936532,0.10960240964335144,0.15956164283756918,0.5249796165971088,0.432119825708061,0.8785702399447702,0.5678801742919389,0.12142976005522983
lstm,4,0.05,fixed horizon 100,0.5890531192936532,0.12103627162421074,0.1729701493714661,0.5259669388736277,0.31148086349924586,0.8662399253576373,0.6885191365007541,0.13376007464236267
lstm,5,0.05,fixed horizon 100,0.5890531192936532,0.15476608372248485,0.1993703580984097,0.5223021371879624,0.4608634513634514,0.8634937674956362,0.5391365486365486,0.13650623250436383
lstm,6,0.05,fixed horizon 100,0.5890531192936532,0.09911331922750832,0.1624793837886864,0.531683032280589,0.26859461805555557,0.8675474054180949,0.7314053819444445,0.13245259458190514
lstm,7,0.05,fixed horizon 100,0.5890531192936532,0.1506911496365193,0.1978009908131116,0.5235549205882961,0.30138194444444444,0.8546605542394324,0.6986180555555556,0.14533944576056745
lstm,8,0.05,fixed horizon 100,0.5890531192936532,0.08513258899416196,0.13406729074076734,0.5244673508733027,0.5140333333333333,0.9130956992720272,0.48596666666666666,0.08690430072797277
lstm,9,0.05,fixed horizon 100,0.5890531192936532,0.12437865200195111,0.19342470300211673,0.5345230255000828,0.4180379809818664,0.8739108024945059,0.5819620190181336,0.12608919750549413
lstm,0,0.075,fixed horizon 100,0.5890531192936532,0.1626924363442851,0.2196689501427544,0.5284882568992346,0.37664885441201235,0.8395974766437752,0.6233511455879877,0.16040252335622496
lstm,1,0.075,fixed horizon 100,0.5890531192936532,0.18578078870644968,0.22371108871416895,0.5189651500038596,0.29789953194953195,0.838827357503433,0.702100468050468,0.16117264249656713
lstm,2,0.075,fixed horizon 100,0.5890531192936532,0.1562337680414042,0.23786934980939548,0.5408177908839956,0.5011667520054616,0.8606603934849121,0.4988332479945384,0.13933960651508792
lstm,3,0.075,fixed horizon 100,0.5890531192936532,0.17083527515542174,0.209779566330384,0.5194721455874811,0.3261608902237478,0.8426559142028403,0.6738391097762523,0.1573440857971597
lstm,4,0.075,fixed horizon 100,0.5890531192936532,0.17459686139316194,0.23238447981808058,0.5288938092124593,0.43007300127056036,0.8452349487356082,0.5699269987294396,0.15476505126439172
lstm,5,0.075,fixed horizon 100,0.5890531192936532,0.16698327287021755,0.23777912866787138,0.5353979278988269,0.4363778367226643,0.8400233923962194,0.5636221632773357,0.15997660760378069
lstm,6,0.075,fixed horizon 100,0.5890531192936532,0.13563201942317402,0.22005934345222022,0.5422136620145231,0.3496848567675227,0.8369038677369055,0.6503151432324773,0.16309613226309452
lstm,7,0.075,fixed horizon 100,0.5890531192936532,0.1986690926980296,0.2659181710132253,0.5336245391575979,0.34741412574587777,0.8105621784402445,0.6525858742541222,0.18943782155975555
lstm,8,0.075,fixed horizon 100,0.5890531192936532,0.1433977970646509,0.19161789439003812,0.5241100486626935,0.48936426237161534,0.8669781681725641,0.5106357376283847,0.1330218318274359
lstm,9,0.075,fixed horizon 100,0.5890531192936532,0.16600270525570865,0.23022716998088688,0.5321122323625891,0.39616334283000953,0.8414513090145912,0.6038366571699905,0.15854869098540883
lstm,0,0.1,fixed horizon 100,0.5890531192936532,0.20861717639978278,0.29556050614341867,0.543471664871818,0.5243816137566137,0.8504332822858102,0.47561838624338626,0.14956671771418986
lstm,1,0.1,fixed horizon 100,0.5890531192936532,0.19968569484444088,0.26220742390495044,0.5312608645302548,0.37052047582338693,0.8202986135113646,0.6294795241766131,0.17970138648863546
lstm,2,0.1,fixed horizon 100,0.5890531192936532,0.1835953236004234,0.28192317651562704,0.5491639264576018,0.5650992815078661,0.8502648328311541,0.43490071849213385,0.14973516716884588
lstm,3,0.1,fixed horizon 100,0.5890531192936532,0.2147844586714423,0.27008921882287185,0.5276523800757148,0.4141121537775949,0.823686638029461,0.5858878462224051,0.17631336197053904
lstm,4,0.1,fixed horizon 100,0.5890531192936532,0.2154728346133547,0.28695541330131935,0.5357412893439824,0.4672376920484248,0.8287568942656559,0.5327623079515752,0.17124310573434406
lstm,5,0.1,fixed horizon 100,0.5890531192936532,0.20473948202854336,0.277876673409294,0.5365685956903753,0.413754584017515,0.814935282891551,0.586245415982485,0.1850647171084489
lstm,6,0.1,fixed horizon 100,0.5890531192936532,0.19927932216858063,0.27066237228183576,0.5356915250566276,0.48338233438948536,0.8297446078627351,0.5166176656105146,0.17025539213726487
lstm,7,0.1,fixed horizon 100,0.5890531192936532,0.21216430549420956,0.28305281362887585,0.5354442540673332,0.3444577517616733,0.8074575835448912,0.6555422482383267,0.19254241645510883
lstm,8,0.1,fixed horizon 100,0.5890531192936532,0.17608532403648963,0.2511478727527071,0.5375312743581088,0.4647068969042653,0.8372105639646549,0.5352931030957346,0.1627894360353451
lstm,9,0.1,fixed horizon 100,0.5890531192936532,0.20503359680142563,0.24944719196512785,0.5222067975818512,0.4267936861849905,0.8357717890045102,0.5732063138150095,0.16422821099548982
lstm,0,0.15,fixed horizon 100,0.5890531192936532,0.28846738125961024,0.3903928672375403,0.550962742988965,0.5791305193993912,0.8101248109213277,0.4208694806006087,0.1898751890786723
lstm,1,0.15,fixed horizon 100,0.5890531192936532,0.2641076312947045,0.35045931790587204,0.5431758433055838,0.4700446365743723,0.7899871285033409,0.5299553634256278,0.21001287149665915
lstm,2,0.15,fixed horizon 100,0.5890531192936532,0.2301297439441763,0.31663436270944856,0.5432523093826361,0.5051232790806528,0.8230812087311306,0.49487672091934715,0.17691879126886953
lstm,3,0.15,fixed horizon 100,0.5890531192936532,0.2932652997894876,0.3814062018000183,0.5440704510052653,0.4519979732868757,0.7672746431704816,0.5480020267131243,0.2327253568295184
lstm,4,0.15,fixed horizon 100,0.5890531192936532,0.2699050016715975,0.34865615682102036,0.5393755775747114,0.4426551330052774,0.7846315145163965,0.5573448669947225,0.2153684854836036
lstm,5,0.15,fixed horizon 100,0.5890531192936532,0.2770919959701718,0.3795354161414244,0.5512217100856263,0.47157864502217484,0.7796786406135761,0.5284213549778252,0.22032135938642394
lstm,6,0.15,fixed horizon 100,0.5890531192936532,0.2795637471099549,0.35202061576547394,0.5362284343277596,0.4887581960300986,0.8077662783042054,0.5112418039699014,0.1922337216957946
lstm,7,0.15,fixed horizon 100,0.5890531192936532,0.281640771852258,0.38380445657928736,0.5510818423635147,0.41385660585835005,0.7544177916219723,0.5861433941416501,0.24558220837802763
lstm,8,0.15,fixed horizon 100,0.5890531192936532,0.2506602614490082,0.33285706748403804,0.5410984030175149,0.4604421486781952,0.8041649403736446,0.5395578513218048,0.19583505962635536
lstm,9,0.15,fixed horizon 100,0.5890531192936532,0.2701953031322536,0.35241687559569607,0.5411107862317212,0.47101970197588894,0.8055685288921968,0.5289802980241111,0.1944314711078033
lstm,0,0.2,fixed horizon 100,0.5890531192936532,0.3715635248967756,0.48053757570313593,0.5544870254031802,0.4433213861129176,0.7075307925453773,0.5566786138870824,0.29246920745462257
lstm,1,0.2,fixed horizon 100,0.5890531192936532,0.353419727461052,0.45964835855007713,0.5531143155445126,0.5325194162718871,0.758824665416902,0.4674805837281128,0.24117533458309803
lstm,2,0.2,fixed horizon 100,0.5890531192936532,0.3172799597270027,0.4290998310714415,0.5559099356722194,0.5096446986368359,0.7619542134199937,0.49035530136316396,0.23804578658000636
lstm,3,0.2,fixed horizon 100,0.5890531192936532,0.3447798343492771,0.4669235568576296,0.5610718612541762,0.4419468195683006,0.7087584545810269,0.5580531804316994,0.29124154541897307
lstm,4,0.2,fixed horizon 100,0.5890531192936532,0.33113017292605473,0.4652296726952826,0.5670497498846139,0.413911411787387,0.6991835526938835,0.586088588212613,0.30081644730611645
lstm,5,0.2,fixed horizon 100,0.5890531192936532,0.32868142504931097,0.44999973888803113,0.5606591569193601,0.4389452622742085,0.7209472184439577,0.5610547377257915,0.27905278155604224
lstm,6,0.2,fixed horizon 100,0.5890531192936532,0.3545054513875434,0.45824398671768335,0.5518692676650699,0.48659581854581857,0.7343862201443232,0.5134041814541814,0.26561377985567686
lstm,7,0.2,fixed horizon 100,0.5890531192936532,0.3961149410275878,0.5030224319954038,0.5534537454839079,0.48861887720509,0.7087863239241566,0.51138112279491,0.29121367607584336
lstm,8,0.2,fixed horizon 100,0.5890531192936532,0.33710743371629065,0.43945449197140213,0.5511735291275557,0.49643149554847665,0.7518843125509098,0.5035685044515233,0.24811568744909013
lstm,9,0.2,fixed horizon 100,0.5890531192936532,0.35385577139182145,0.444030787905448,0.5450875082568132,0.4799605042016807,0.7434640254670037,0.5200394957983193,0.2565359745329963
lstm,0,0.3,fixed horizon 100,0.5890531192936532,0.5269490835113644,0.6433763656419695,0.5582136410653027,0.37324748698748544,0.5710749534772903,0.6267525130125146,0.4289250465227097
lstm,1,0.3,fixed horizon 100,0.5890531192936532,0.476822351673228,0.60653304695821,0.564855347642491,0.4153437730902626,0.6191627742420496,0.5846562269097374,0.3808372257579505
lstm,2,0.3,fixed horizon 100,0.5890531192936532,0.4591425268663885,0.5942468648915875,0.5675521690125995,0.43726345811615613,0.642751966251433,0.5627365418838439,0.3572480337485669
lstm,3,0.3,fixed horizon 100,0.5890531192936532,0.5023649195401667,0.634287467682866,0.5659612740713496,0.36637753799609063,0.5676092002176314,0.6336224620039095,0.4323907997823686
lstm,4,0.3,fixed horizon 100,0.5890531192936532,0.520982818187175,0.6447826272564219,0.5618999045346235,0.3375671761141529,0.5365332697500053,0.6624328238858472,0.46346673024999474
lstm,5,0.3,fixed horizon 100,0.5890531192936532,0.5056526375188973,0.6409850796301171,0.5676662210556099,0.3564162393913908,0.5563226027225279,0.6435837606086092,0.4436773972774721
lstm,6,0.3,fixed horizon 100,0.5890531192936532,0.5030062932248766,0.6367982010535223,0.5668959539143228,0.3596886697552086,0.5626207280632218,0.6403113302447914,0.4373792719367782
lstm,7,0.3,fixed horizon 100,0.5890531192936532,0.4994581976455672,0.6179682052202435,0.5592550037873381,0.37924392928205014,0.5778190658895304,0.6207560707179498,0.4221809341104696
lstm,8,0.3,fixed horizon 100,0.5890531192936532,0.4941872873098287,0.6041695702336884,0.5549911414619298,0.36478734437605403,0.5845714088202232,0.6352126556239459,0.41542859117977676
lstm,9,0.3,fixed horizon 100,0.5890531192936532,0.4919647658092242,0.625053756375726,0.5665444952832509,0.39054436825704797,0.5908878151792042,0.609455631742952,0.4091121848207958
lstm,0,0.01,fixed horizon 148,0.6145322643778557,0.04024822695035461,0.07536269440515324,0.5175572337273994,0.3239910829196543,0.9414055904330885,0.6760089170803456,0.0585944095669115
lstm,1,0.01,fixed horizon 148,0.6145322643778557,0.04370422043948378,0.0591157978695218,0.5077057887150189,0.2322747747747748,0.9524073501931201,0.7677252252252252,0.04759264980687994
lstm,2,0.01,fixed horizon 148,0.6145322643778557,0.06347517730496453,0.07370008869352176,0.5051124556942785,0.4849662162162162,0.949866641016295,0.5150337837837838,0.05013335898370495
lstm,3,0.01,fixed horizon 148,0.6145322643778557,0.04042553191489361,0.04791614289804379,0.503745305491575,0.19611486486486487,0.9584301912632631,0.803885135135135,0.04156980873673701
lstm,4,0.01,fixed horizon 148,0.6145322643778557,0.05474218114172771,0.07899227981144485,0.5121250493348586,0.28861703318225057,0.9384210932565995,0.7113829668177495,0.06157890674340046
lstm,5,0.01,fixed horizon 148,0.6145322643778557,0.057786643026004725,0.081921807869859,0.5120675824219271,0.28093468468468463,0.939019821701397,0.7190653153153154,0.06098017829860304
lstm,6,0.01,fixed horizon 148,0.6145322643778557,0.04958628841607565,0.0686295624229082,0.5095216370034163,0.1481418918918919,0.9395043367459239,0.8518581081081081,0.060495663254076126
lstm,7,0.01,fixed horizon 148,0.6145322643778557,0.04307033096926714,0.07520963141928882,0.5160696502250108,0.17153226596161378,0.9341576286679316,0.8284677340383862,0.06584237133206841
lstm,8,0.01,fixed horizon 148,0.6145322643778557,0.03189939154361896,0.05403339887420076,0.5110670036652909,0.2899774774774775,0.9651303584971037,0.7100225225225225,0.034869641502896245
lstm,9,0.01,fixed horizon 148,0.6145322643778557,0.062174940898345146,0.0882249345537578,0.5130249968277063,0.20957960957960955,0.9296796474727478,0.7904203904203905,0.07032035252725222
lstm,0,0.025,fixed horizon 148,0.6145322643778557,0.06057701623842189,0.10643557788292628,0.5229292808222522,0.2961555999211279,0.9222511072003886,0.7038444000788722,0.07774889279961135
lstm,1,0.025,fixed horizon 148,0.6145322643778557,0.08659724644421192,0.15048811773923493,0.5319454356475115,0.3484024923541053,0.8850471155616599,0.6515975076458947,0.11495288443834015
lstm,2,0.025,fixed horizon 148,0.6145322643778557,0.0948957176222621,0.13912765484725476,0.5221159686124963,0.5217165591343222,0.9172456177286777,0.4782834408656777,0.08275438227132216
lstm,3,0.025,fixed horizon 148,0.6145322643778557,0.07910756501182034,0.14175492632763512,0.5313236806579074,0.49612437112437113,0.90063713051993,0.5038756288756289,0.09936286948006999
lstm,4,0.025,fixed horizon 148,0.6145322643778557,0.06475918497849087,0.14149158805530934,0.5383662015384092,0.3928226696083839,0.9083041383575623,0.6071773303916161,0.09169586164243773
lstm,5,0.025,fixed horizon 148,0.6145322643778557,0.1068472910392176,0.15608189399773315,0.5246173014792578,0.30672427234927235,0.8889047625212042,0.6932757276507276,0.11109523747879582
lstm,6,0.025,fixed horizon 148,0.6145322643778557,0.06428357459762299,0.12068821328129158,0.5282023193418344,0.3957670468087135,0.9187215355340396,0.6042329531912866,0.08127846446596047
lstm,7,0.025,fixed horizon 148,0.6145322643778557,0.09582511536671043,0.14842189485152452,0.5262983897424072,0.3993050686599074,0.9044422214610366,0.6006949313400927,0.09555777853896343
lstm,8,0.025,fixed horizon 148,0.6145322643778557,0.04843235282719063,0.09226740347023366,0.5219175253215215,0.18164414414414415,0.927028988349743,0.8183558558558559,0.07297101165025692
lstm,9,0.025,fixed horizon 148,0.6145322643778557,0.07680260047281323,0.13256695353114173,0.5278821765291642,0.291630425558997,0.8992595958738472,0.7083695744410031,0.10074040412615277
lstm,0,0.05,fixed horizon 148,0.6145322643778557,0.11150568732317948,0.2035116131144537,0.5460029628956371,0.49905796588127416,0.8832969409941246,0.5009420341187258,0.11670305900587544
lstm,1,0.05,fixed horizon 148,0.6145322643778557,0.1246215468912952,0.199883920305035,0.5376311867068699,0.4671768102689155,0.870926423825912,0.5328231897310844,0.129073576174088
lstm,2,0.05,fixed horizon 148,0.6145322643778557,0.13198190791794898,0.19705813435845293,0.5325381132202519,0.5866330048549876,0.9084294594913873,0.4133669951450124,0.09157054050861278
lstm,3,0.05,fixed horizon 148,0.6145322643778557,0.12830186642486263,0.18742001675814782,0.5295590751666426,0.5432974418268536,0.8868693316242273,0.45670255817314637,0.11313066837577272
lstm,4,0.05,fixed horizon 148,0.6145322643778557,0.09084362096683443,0.18101901501353715,0.5450876970233514,0.41070926265139823,0.8789020735788349,0.5892907373486018,0.12109792642116526
lstm,5,0.05,fixed horizon 148,0.6145322643778557,0.16621216204046638,0.24860694849413267,0.5411973932268331,0.47386329514458525,0.839312384988868,0.5261367048554147,0.16068761501113205
lstm,6,0.05,fixed horizon 148,0.6145322643778557,0.09425236406619386,0.20765684931579115,0.5567022426247987,0.4564392796814672,0.8601156108997877,0.5435607203185328,0.1398843891002124
lstm,7,0.05,fixed horizon 148,0.6145322643778557,0.10979203366524712,0.20484762309467136,0.5475277947147121,0.45571729321729326,0.8721709805970171,0.5442827067827067,0.12782901940298283
lstm,8,0.05,fixed horizon 148,0.6145322643778557,0.1181068254337351,0.1964146996900879,0.5391539371281764,0.4680957273062536,0.878550201315911,0.5319042726937463,0.121449798684089
lstm,9,0.05,fixed horizon 148,0.6145322643778557,0.11681330597492956,0.22032799180084656,0.5517573429129585,0.5357582181111593,0.899092248582442,0.46424178188884074,0.10090775141755792
lstm,0,0.075,fixed horizon 148,0.6145322643778557,0.15421057221008574,0.2961491499981679,0.5709692888940411,0.6358653129998707,0.848652868002217,0.3641346870001293,0.15134713199778296
lstm,1,0.075,fixed horizon 148,0.6145322643778557,0.1977502809950909,0.297654469860391,0.5499520944326501,0.4619618114354956,0.8377584620956731,0.5380381885645044,0.16224153790432694
lstm,2,0.075,fixed horizon 148,0.6145322643778557,0.17090480207038974,0.28733779700049106,0.5582164974650506,0.6092157018366696,0.8479066437020857,0.3907842981633304,0.15209335629791437
lstm,3,0.075,fixed horizon 148,0.6145322643778557,0.19766798195089394,0.30887228150168144,0.5556021497753938,0.7146337311778488,0.8741171461485162,0.28536626882215116,0.12588285385148384
lstm,4,0.075,fixed horizon 148,0.6145322643778557,0.17142563849574413,0.25465542244329675,0.5416148919737763,0.49648642148642147,0.8351565222651163,0.5035135785135785,0.1648434777348838
lstm,5,0.075,fixed horizon 148,0.6145322643778557,0.1885162145843165,0.32746626492578634,0.5694750251707349,0.5246364700312068,0.8205592820245956,0.47536352996879316,0.17944071797540445
lstm,6,0.075,fixed horizon 148,0.6145322643778557,0.12035718112872038,0.2588875509556412,0.5692651849134605,0.5474698327159964,0.8358475353525943,0.4525301672840036,0.16415246464740563
lstm,7,0.075,fixed horizon 148,0.6145322643778557,0.21227373859610119,0.3436755449937904,0.5657009031988446,0.4725550193050193,0.808668204152888,0.5274449806949807,0.19133179584711207
lstm,8,0.075,fixed horizon 148,0.6145322643778557,0.16239239666581248,0.2548980902389505,0.546252846786569,0.5541546532889439,0.873809936580838,0.44584534671105625,0.1261900634191619
lstm,9,0.075,fixed horizon 148,0.6145322643778557,0.1813409113515502,0.3178656554323161,0.568262372040383,0.6210518096493706,0.8526953610849801,0.3789481903506294,0.14730463891501983
lstm,0,0.1,fixed horizon 148,0.6145322643778557,0.2459631273525456,0.37662634867787537,0.5653316106626649,0.6845638820638821,0.867661047450542,0.3154361179361179,0.13233895254945793
lstm,1,0.1,fixed horizon 148,0.6145322643778557,0.23335239749174347,0.37316272335289924,0.5699051629305779,0.5671784202048358,0.8153264597138768,0.4328215797951643,0.1846735402861232
lstm,2,0.1,fixed horizon 148,0.6145322643778557,0.21450119245208898,0.3348500442232326,0.5601744258855719,0.6455529675638372,0.8606570612395382,0.35444703243616293,0.13934293876046172
lstm,3,0.1,fixed horizon 148,0.6145322643778557,0.2375640884985124,0.35088042693424304,0.5566581692178654,0.7172703197703197,0.8537912703386773,0.28272968022968026,0.1462087296613227
lstm,4,0.1,fixed horizon 148,0.6145322643778557,0.22206870711627186,0.36934816212479626,0.5736397275042622,0.5400950186066465,0.802083584054842,0.45990498139335345,0.19791641594515794
lstm,5,0.1,fixed horizon 148,0.6145322643778557,0.20959959010268103,0.39261398944606163,0.5915071996716903,0.5595524304144994,0.8124270645800642,0.44044756958550063,0.18757293541993583
lstm,6,0.1,fixed horizon 148,0.6145322643778557,0.22950341619490033,0.38522319625668794,0.5778598900308938,0.641816239955259,0.8177863537264003,0.35818376004474095,0.1822136462735997
lstm,7,0.1,fixed horizon 148,0.6145322643778557,0.22650712792047595,0.34703097807471356,0.5602619250771188,0.44217064237225523,0.7935983960268069,0.5578293576277448,0.20640160397319302
lstm,8,0.1,fixed horizon 148,0.6145322643778557,0.2016857413112621,0.3256877125986809,0.5620009856437094,0.5285015283140283,0.848377726124496,0.47149847168597175,0.1516222738755041
lstm,9,0.1,fixed horizon 148,0.6145322643778557,0.22861456522294293,0.350472702446464,0.5609290686117605,0.5477441672441673,0.8325844792739167,0.4522558327558327,0.16741552072608334
lstm,0,0.15,fixed horizon 148,0.6145322643778557,0.3285785423833253,0.4948498635199912,0.583135660568333,0.5772344795406775,0.7741539577758598,0.4227655204593225,0.22584604222414012
lstm,1,0.15,fixed horizon 148,0.6145322643778557,0.32424265392122237,0.456941546915948,0.5663494464973627,0.5348216999269904,0.7678560856023291,0.4651783000730096,0.23214391439767085
lstm,2,0.15,fixed horizon 148,0.6145322643778557,0.2761409587293529,0.41094448503262326,0.5674017631516352,0.5689599269360628,0.8109771622782642,0.43104007306393716,0.18902283772173584
lstm,3,0.15,fixed horizon 148,0.6145322643778557,0.34822644550847404,0.4570864321654168,0.5544299933284713,0.5597830209636142,0.781367293394349,0.4402169790363858,0.2186327066056511
lstm,4,0.15,fixed horizon 148,0.6145322643778557,0.3047951246154872,0.46495510163988224,0.5800799885121976,0.5409236523366958,0.7482270956883073,0.45907634766330424,0.25177290431169275
lstm,5,0.15,fixed horizon 148,0.6145322643778557,0.3357720639965426,0.5129286597725161,0.5885782978879868,0.5601693639656175,0.7426565516751126,0.43983063603438255,0.2573434483248874
lstm,6,0.15,fixed horizon 148,0.6145322643778557,0.3320482488918464,0.45082290083136645,0.55938732596976,0.4921811895427922,0.7629024467748279,0.5078188104572078,0.2370975532251721
lstm,7,0.15,fixed horizon 148,0.6145322643778557,0.31967553938780024,0.45083452357329995,0.5655794920927498,0.43445640193847873,0.7171756948325664,0.5655435980615213,0.2828243051674336
lstm,8,0.15,fixed horizon 148,0.6145322643778557,0.25164336896703604,0.4189269746888137,0.5836418028608887,0.48393111668347233,0.7818853354797657,0.5160688833165276,0.21811466452023426
lstm,9,0.15,fixed horizon 148,0.6145322643778557,0.29281695168117583,0.4418544488477165,0.5745187485832703,0.5529078319707594,0.782107933142262,0.4470921680292405,0.217892066857738
lstm,0,0.2,fixed horizon 148,0.6145322643778557,0.4467659706921678,0.6091950566705344,0.5812145429891833,0.5331486045321184,0.7072801701940493,0.46685139546788157,0.2927198298059506
lstm,1,0.2,fixed horizon 148,0.6145322643778557,0.4082658735874,0.5813601702617983,0.5865471483371991,0.5094254086704115,0.6984521584154479,0.49057459132958847,0.30154784158455206
lstm,2,0.2,fixed horizon 148,0.6145322643778557,0.35476859206791644,0.5556020913941511,0.6004167496631172,0.5326342994201291,0.7196231621814669,0.4673657005798709,0.28037683781853306
lstm,3,0.2,fixed horizon 148,0.6145322643778557,0.4069907654613994,0.5489953967956892,0.5710023156671449,0.5088523697010194,0.713506086017908,0.4911476302989806,0.286493913982092
lstm,4,0.2,fixed horizon 148,0.6145322643778557,0.40378829676637445,0.5441757228981061,0.5701937130658659,0.45735666637037264,0.6679179721219108,0.5426433336296274,0.33208202787808916
